district,municipality,id,name,detailedLevel,parentIds
braga,barcelos,braga/barcelos/remelhe,Remelhe,parish,[]
braga,barcelos,braga/barcelos/rio-covo-santa-eugenia-,Rio Covo (Santa Eugénia),parish,[]
braga,barcelos,braga/barcelos/roriz,Roriz,parish,[]
braga,barcelos,braga/barcelos/sequeade-e-bastuco-sao-joao-e-santo-estevao-,Sequeade e Bastuço (São João e Santo Estevão),parish,[]
braga,barcelos,braga/barcelos/silva,Silva,parish,[]
braga,barcelos,braga/barcelos/silveiros-e-rio-covo-santa-eulalia-,Silveiros e Rio Covo (Santa Eulália),parish,[]
braga,barcelos,braga/barcelos/tamel-santa-leocadia-e-vilar-do-monte,Tamel (Santa Leocádia) e Vilar do Monte,parish,[]
braga,barcelos,braga/barcelos/tamel-sao-verissimo-,Tamel (São Veríssimo),parish,[]
braga,barcelos,braga/barcelos/ucha,Ucha,parish,[]
braga,barcelos,braga/barcelos/varzea,Várzea,parish,[]
braga,barcelos,braga/barcelos/viatodos-grimancelos-minhotaes-monte-de-fralaes,"Viatodos, Grimancelos, Minhotães, Monte de Fralães",parish,[]
braga,barcelos,braga/barcelos/vila-cova-e-feitos,Vila Cova e Feitos,parish,[]
braga,barcelos,braga/barcelos/vila-seca,Vila Seca,parish,[]
braga,braga,braga/braga,Braga,council,[]
braga,braga,braga/braga/adaufe,Adaúfe,parish,[]
braga,braga,braga/braga/arentim-e-cunha,Arentim e Cunha,parish,[]
braga,braga,braga/braga/braga-maximinos-se-e-cividade-,"Braga (Maximinos, Sé e Cividade)",parish,[]
braga,braga,braga/braga/braga-sao-jose-de-sao-lazaro-e-sao-joao-do-souto-,Braga (São José de São Lázaro e São João do Souto),parish,[]
braga,braga,braga/braga/braga-sao-vicente-,Braga (São Vicente),parish,[]
braga,braga,braga/braga/braga-sao-vitor-,Braga (São Vítor),parish,[]
braga,braga,braga/braga/cabreiros-e-passos-sao-juliao-,Cabreiros e Passos (São Julião),parish,[]
braga,braga,braga/braga/celeiros-aveleda-e-vimieiro,"Celeirós, Aveleda e Vimieiro",parish,[]
braga,braga,braga/braga/crespos-e-pousada,Crespos e Pousada,parish,[]
braga,braga,braga/braga/escudeiros-e-penso-santo-estevao-e-sao-vicente-,Escudeiros e Penso (Santo Estêvão e São Vicente),parish,[]
braga,braga,braga/braga/espinho,Espinho,parish,[]
braga,braga,braga/braga/esporoes,Esporões,parish,[]
braga,braga,braga/braga/este-sao-pedro-e-sao-mamede-,Este (São Pedro e São Mamede),parish,[]
braga,braga,braga/braga/ferreiros-e-gondizalves,Ferreiros e Gondizalves,parish,[]
braga,braga,braga/braga/figueiredo,Figueiredo,parish,[]
braga,braga,braga/braga/gualtar,Gualtar,parish,[]
braga,braga,braga/braga/guisande-e-oliveira-sao-pedro-,Guisande e Oliveira (São Pedro),parish,[]
braga,braga,braga/braga/lamas,Lamas,parish,[]
braga,braga,braga/braga/lomar-e-arcos,Lomar e Arcos,parish,[]
braga,braga,braga/braga/merelim-sao-paio--panoias-e-parada-de-tibaes,"Merelim (São Paio), Panoias e Parada de Tibães",parish,[]
braga,braga,braga/braga/merelim-sao-pedro-e-frossos,Merelim (São Pedro) e Frossos,parish,[]
braga,braga,braga/braga/mire-de-tibaes,Mire de Tibães,parish,[]
braga,braga,braga/braga/morreira-e-trandeiras,Morreira e Trandeiras,parish,[]
braga,braga,braga/braga/nogueira-fraiao-e-lamacaes,"Nogueira, Fraião e Lamaçães",parish,[]
braga,braga,braga/braga/nogueiro-e-tenoes,Nogueiró e Tenões,parish,[]
braga,braga,braga/braga/padim-da-graca,Padim da Graça,parish,[]
braga,braga,braga/braga/palmeira,Palmeira,parish,[]
braga,braga,braga/braga/pedralva,Pedralva,parish,[]
braga,braga,braga/braga/priscos,Priscos,parish,[]
braga,braga,braga/braga/real-dume-e-semelhe,"Real, Dume e Semelhe",parish,[]
braga,braga,braga/braga/ruilhe,Ruilhe,parish,[]
braga,braga,braga/braga/santa-lucrecia-de-algeriz-e-navarra,Santa Lucrécia de Algeriz e Navarra,parish,[]
braga,braga,braga/braga/sequeira,Sequeira,parish,[]
braga,braga,braga/braga/sobreposta,Sobreposta,parish,[]
braga,braga,braga/braga/tadim,Tadim,parish,[]
braga,braga,braga/braga/tebosa,Tebosa,parish,[]
braga,braga,braga/braga/vilaca-e-fradelos,Vilaça e Fradelos,parish,[]
braga,cabeceiras-de-basto,braga/cabeceiras-de-basto,Cabeceiras de Basto,council,[]
braga,cabeceiras-de-basto,braga/cabeceiras-de-basto/abadim,Abadim,parish,[]
braga,cabeceiras-de-basto,braga/cabeceiras-de-basto/alvite-e-passos,Alvite e Passos,parish,[]
braga,cabeceiras-de-basto,braga/cabeceiras-de-basto/arco-de-baulhe-e-vila-nune,Arco de Baúlhe e Vila Nune,parish,[]
braga,cabeceiras-de-basto,braga/cabeceiras-de-basto/basto,Basto,parish,[]
braga,cabeceiras-de-basto,braga/cabeceiras-de-basto/bucos,Bucos,parish,[]
braga,cabeceiras-de-basto,braga/cabeceiras-de-basto/cabeceiras-de-basto,Cabeceiras de Basto,parish,[]
braga,cabeceiras-de-basto,braga/cabeceiras-de-basto/cavez,Cavez,parish,[]
braga,cabeceiras-de-basto,braga/cabeceiras-de-basto/faia,Faia,parish,[]
braga,cabeceiras-de-basto,braga/cabeceiras-de-basto/gondiaes-e-vilar-de-cunhas,Gondiães e Vilar de Cunhas,parish,[]
braga,cabeceiras-de-basto,braga/cabeceiras-de-basto/pedraca,Pedraça,parish,[]
braga,cabeceiras-de-basto,braga/cabeceiras-de-basto/refojos-de-basto-outeiro-e-painzela,"Refojos de Basto, Outeiro e Painzela",parish,[]
braga,cabeceiras-de-basto,braga/cabeceiras-de-basto/rio-douro,Rio Douro,parish,[]
braga,celorico-de-basto,braga/celorico-de-basto,Celorico de Basto,council,[]
braga,celorico-de-basto,braga/celorico-de-basto/agilde,Agilde,parish,[]
braga,celorico-de-basto,braga/celorico-de-basto/arnoia,Arnóia,parish,[]
braga,celorico-de-basto,braga/celorico-de-basto/basto-sao-clemente-,Basto (São Clemente),parish,[]
braga,celorico-de-basto,braga/celorico-de-basto/borba-de-montanha,Borba de Montanha,parish,[]
braga,celorico-de-basto,braga/celorico-de-basto/britelo-gemeos-e-ourilhe,"Britelo, Gémeos e Ourilhe",parish,[]
braga,celorico-de-basto,braga/celorico-de-basto/cacarilhe-e-infesta,Caçarilhe e Infesta,parish,[]
braga,celorico-de-basto,braga/celorico-de-basto/canedo-de-basto-e-corgo,Canedo de Basto e Corgo,parish,[]
braga,celorico-de-basto,braga/celorico-de-basto/carvalho-e-basto-santa-tecla-,Carvalho e Basto (Santa Tecla),parish,[]
braga,celorico-de-basto,braga/celorico-de-basto/codecoso,Codeçoso,parish,[]
braga,celorico-de-basto,braga/celorico-de-basto/fervenca,Fervença,parish,[]
braga,celorico-de-basto,braga/celorico-de-basto/moreira-do-castelo,Moreira do Castelo,parish,[]
braga,celorico-de-basto,braga/celorico-de-basto/rego,Rego,parish,[]
braga,celorico-de-basto,braga/celorico-de-basto/ribas,Ribas,parish,[]
braga,celorico-de-basto,braga/celorico-de-basto/vale-de-bouro,Vale de Bouro,parish,[]
braga,celorico-de-basto,braga/celorico-de-basto/veade-gagos-e-molares,"Veade, Gagos e Molares",parish,[]
braga,esposende,braga/esposende,Esposende,council,[]
braga,esposende,braga/esposende/antas,Antas,parish,[]
braga,esposende,braga/esposende/apulia-e-fao,Apúlia e Fão,parish,[]
braga,esposende,braga/esposende/belinho-e-mar,Belinho e Mar,parish,[]
braga,esposende,braga/esposende/esposende-marinhas-e-gandra,"Esposende, Marinhas e Gandra",parish,[]
braga,esposende,braga/esposende/fonte-boa-e-rio-tinto,Fonte Boa e Rio Tinto,parish,[]
braga,esposende,braga/esposende/forjaes,Forjães,parish,[]
braga,esposende,braga/esposende/gemeses,Gemeses,parish,[]
braga,esposende,braga/esposende/palmeira-de-faro-e-curvos,Palmeira de Faro e Curvos,parish,[]
braga,esposende,braga/esposende/vila-cha,Vila Chã,parish,[]
braga,fafe,braga/fafe,Fafe,council,[]
braga,fafe,braga/fafe/aboim-felgueiras-gontim-e-pedraido,"Aboim, Felgueiras, Gontim e Pedraído",parish,[]
braga,fafe,braga/fafe/agrela-e-serafao,Agrela e Serafão,parish,[]
braga,fafe,braga/fafe/antime-e-silvares-sao-clemente-,Antime e Silvares (São Clemente),parish,[]
braga,fafe,braga/fafe/ardegao-arnozela-e-seidoes,"Ardegão, Arnozela e Seidões",parish,[]
braga,fafe,braga/fafe/armil,Armil,parish,[]
braga,fafe,braga/fafe/aroes-santa-cristina-,Arões (Santa Cristina),parish,[]
braga,fafe,braga/fafe/aroes-sao-romao-,Arões (São Romão),parish,[]
braga,fafe,braga/fafe/cepaes-e-fareja,Cepães e Fareja,parish,[]
braga,fafe,braga/fafe/estoraos,Estorãos,parish,[]
braga,fafe,braga/fafe/fafe,Fafe,parish,[]
braga,fafe,braga/fafe/fornelos,Fornelos,parish,[]
braga,fafe,braga/fafe/freitas-e-vila-cova,Freitas e Vila Cova,parish,[]
braga,fafe,braga/fafe/golaes,Golães,parish,[]
braga,fafe,braga/fafe/medelo,Medelo,parish,[]
braga,fafe,braga/fafe/monte-e-queimadela,Monte e Queimadela,parish,[]
braga,fafe,braga/fafe/moreira-do-rei-e-varzea-cova,Moreira do Rei e Várzea Cova,parish,[]
braga,fafe,braga/fafe/pacos,Paços,parish,[]
braga,fafe,braga/fafe/quinchaes,Quinchães,parish,[]
braga,fafe,braga/fafe/regadas,Regadas,parish,[]
braga,fafe,braga/fafe/revelhe,Revelhe,parish,[]
braga,fafe,braga/fafe/ribeiros,Ribeiros,parish,[]
braga,fafe,braga/fafe/sao-gens,São Gens,parish,[]
braga,fafe,braga/fafe/silvares-sao-martinho-,Silvares (São Martinho),parish,[]
braga,fafe,braga/fafe/travassos,Travassós,parish,[]
braga,fafe,braga/fafe/vinhos,Vinhós,parish,[]
braga,guimaraes,braga/guimaraes,Guimarães,council,[]
braga,guimaraes,braga/guimaraes/abacao-e-gemeos,Abação e Gémeos,parish,[]
braga,guimaraes,braga/guimaraes/airao-santa-maria-airao-sao-joao-e-vermil,"Airão Santa Maria, Airão São João e Vermil",parish,[]
braga,guimaraes,braga/guimaraes/aldao,Aldão,parish,[]
braga,guimaraes,braga/guimaraes/arosa-e-casteloes,Arosa e Castelões,parish,[]
braga,guimaraes,braga/guimaraes/ataes-e-rendufe,Atães e Rendufe,parish,[]
braga,guimaraes,braga/guimaraes/azurem,Azurém,parish,[]
braga,guimaraes,braga/guimaraes/barco,Barco,parish,[]
braga,guimaraes,braga/guimaraes/briteiros-santo-estevao-e-donim,Briteiros Santo Estêvão e Donim,parish,[]
braga,guimaraes,braga/guimaraes/briteiros-sao-salvador-e-briteiros-santa-leocadia,Briteiros São Salvador e Briteiros Santa Leocádia,parish,[]
braga,guimaraes,braga/guimaraes/brito,Brito,parish,[]
braga,guimaraes,braga/guimaraes/caldelas,Caldelas,parish,[]
braga,guimaraes,braga/guimaraes/candoso-sao-martinho-,Candoso (São Martinho),parish,[]
braga,guimaraes,braga/guimaraes/candoso-sao-tiago-e-mascotelos,Candoso São Tiago e Mascotelos,parish,[]
braga,guimaraes,braga/guimaraes/conde-e-gandarela,Conde e Gandarela,parish,[]
braga,guimaraes,braga/guimaraes/costa,Costa,parish,[]
braga,guimaraes,braga/guimaraes/creixomil,Creixomil,parish,[]
braga,guimaraes,braga/guimaraes/fermentoes,Fermentões,parish,[]
braga,guimaraes,braga/guimaraes/gonca,Gonça,parish,[]
braga,guimaraes,braga/guimaraes/gondar,Gondar,parish,[]
braga,guimaraes,braga/guimaraes/guardizela,Guardizela,parish,[]
braga,guimaraes,braga/guimaraes/infantas,Infantas,parish,[]
braga,guimaraes,braga/guimaraes/leitoes-oleiros-e-figueiredo,"Leitões, Oleiros e Figueiredo",parish,[]
braga,guimaraes,braga/guimaraes/longos,Longos,parish,[]
braga,guimaraes,braga/guimaraes/lordelo,Lordelo,parish,[]
braga,guimaraes,braga/guimaraes/mesao-frio,Mesão Frio,parish,[]
braga,guimaraes,braga/guimaraes/moreira-de-conegos,Moreira de Cónegos,parish,[]
braga,guimaraes,braga/guimaraes/nespereira,Nespereira,parish,[]
braga,guimaraes,braga/guimaraes/oliveira-sao-paio-e-sao-sebastiao,"Oliveira, São Paio e São Sebastião",parish,[]
braga,guimaraes,braga/guimaraes/pencelo,Pencelo,parish,[]
braga,guimaraes,braga/guimaraes/pinheiro,Pinheiro,parish,[]
braga,guimaraes,braga/guimaraes/polvoreira,Polvoreira,parish,[]
braga,guimaraes,braga/guimaraes/ponte,Ponte,parish,[]
braga,guimaraes,braga/guimaraes/prazins-santa-eufemia-,Prazins (Santa Eufémia),parish,[]
braga,guimaraes,braga/guimaraes/prazins-santo-tirso-e-corvite,Prazins Santo Tirso e Corvite,parish,[]
braga,guimaraes,braga/guimaraes/ronfe,Ronfe,parish,[]
braga,guimaraes,braga/guimaraes/sande-sao-lourenco-e-balazar,Sande São Lourenço e Balazar,parish,[]
braga,guimaraes,braga/guimaraes/sande-sao-martinho-,Sande (São Martinho),parish,[]
braga,guimaraes,braga/guimaraes/sande-vila-nova-e-sande-sao-clemente,Sande Vila Nova e Sande São Clemente,parish,[]
braga,guimaraes,braga/guimaraes/sao-torcato,São Torcato,parish,[]
braga,guimaraes,braga/guimaraes/selho-sao-cristovao-,Selho (São Cristóvão),parish,[]
braga,guimaraes,braga/guimaraes/selho-sao-jorge-,Selho (São Jorge),parish,[]
braga,guimaraes,braga/guimaraes/selho-sao-lourenco-e-gominhaes,Selho São Lourenço e Gominhães,parish,[]
braga,guimaraes,braga/guimaraes/serzedelo,Serzedelo,parish,[]
braga,guimaraes,braga/guimaraes/serzedo-e-calvos,Serzedo e Calvos,parish,[]
braga,guimaraes,braga/guimaraes/silvares,Silvares,parish,[]
braga,guimaraes,braga/guimaraes/souto-santa-maria-souto-sao-salvador-e-gondomar,"Souto Santa Maria, Souto São Salvador e Gondomar",parish,[]
braga,guimaraes,braga/guimaraes/tabuadelo-e-sao-faustino,Tabuadelo e São Faustino,parish,[]
braga,guimaraes,braga/guimaraes/urgezes,Urgezes,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso,Póvoa de Lanhoso,council,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/aguas-santas-e-moure,Águas Santas e Moure,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/calvos-e-frades,Calvos e Frades,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/campos-e-louredo,Campos e Louredo,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/covelas,Covelas,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/esperanca-e-brunhais,Esperança e Brunhais,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/ferreiros,Ferreiros,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/fonte-arcada-e-oliveira,Fonte Arcada e Oliveira,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/galegos,Galegos,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/garfe,Garfe,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/geraz-do-minho,Geraz do Minho,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/lanhoso,Lanhoso,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/monsul,Monsul,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/povoa-de-lanhoso-nossa-senhora-do-amparo-,Póvoa de Lanhoso (Nossa Senhora do Amparo),parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/rendufinho,Rendufinho,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/santo-emiliao,Santo Emilião,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/sao-joao-de-rei,São João de Rei,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/serzedelo,Serzedelo,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/sobradelo-da-goma,Sobradelo da Goma,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/taide,Taíde,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/travassos,Travassos,parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/verim-friande-e-ajude,"Verim, Friande e Ajude",parish,[]
braga,povoa-de-lanhoso,braga/povoa-de-lanhoso/vilela,Vilela,parish,[]
braga,terras-de-bouro,braga/terras-de-bouro,Terras de Bouro,council,[]
braga,terras-de-bouro,braga/terras-de-bouro/balanca,Balança,parish,[]
braga,terras-de-bouro,braga/terras-de-bouro/campo-do-geres,Campo do Gerês,parish,[]
braga,terras-de-bouro,braga/terras-de-bouro/carvalheira,Carvalheira,parish,[]
braga,terras-de-bouro,braga/terras-de-bouro/chamoim-e-vilar,Chamoim e Vilar,parish,[]
braga,terras-de-bouro,braga/terras-de-bouro/chorense-e-monte,Chorense e Monte,parish,[]
braga,terras-de-bouro,braga/terras-de-bouro/ciboes-e-brufe,Cibões e Brufe,parish,[]
braga,terras-de-bouro,braga/terras-de-bouro/covide,Covide,parish,[]
braga,terras-de-bouro,braga/terras-de-bouro/gondoriz,Gondoriz,parish,[]
braga,terras-de-bouro,braga/terras-de-bouro/moimenta,Moimenta,parish,[]
braga,terras-de-bouro,braga/terras-de-bouro/ribeira,Ribeira,parish,[]
braga,terras-de-bouro,braga/terras-de-bouro/rio-caldo,Rio Caldo,parish,[]
braga,terras-de-bouro,braga/terras-de-bouro/souto,Souto,parish,[]
braga,terras-de-bouro,braga/terras-de-bouro/valdosende,Valdosende,parish,[]
braga,terras-de-bouro,braga/terras-de-bouro/vilar-da-veiga,Vilar da Veiga,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho,Vieira do Minho,council,[]
braga,vieira-do-minho,braga/vieira-do-minho/anisso-e-soutelo,Anissó e Soutelo,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho/anjos-e-vilar-do-chao,Anjos e Vilar do Chão,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho/canicada-e-soengas,Caniçada e Soengas,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho/cantelaes,Cantelães,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho/eira-vedra,Eira Vedra,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho/guilhofrei,Guilhofrei,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho/louredo,Louredo,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho/mosteiro,Mosteiro,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho/parada-de-bouro,Parada de Bouro,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho/pinheiro,Pinheiro,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho/rossas,Rossas,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho/ruivaes-e-campos,Ruivães e Campos,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho/salamonde,Salamonde,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho/tabuacas,Tabuaças,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho/ventosa-e-cova,Ventosa e Cova,parish,[]
braga,vieira-do-minho,braga/vieira-do-minho/vieira-do-minho,Vieira do Minho,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao,Vila Nova de Famalicão,council,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/antas-e-abade-de-vermoim,Antas e Abade de Vermoim,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/arnoso-santa-maria-e-santa-eulalia-e-sezures,Arnoso (Santa Maria e Santa Eulália) e Sezures,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/avidos-e-lagoa,Avidos e Lagoa,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/bairro,Bairro,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/brufe,Brufe,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/carreira-e-bente,Carreira e Bente,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/casteloes,Castelões,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/cruz,Cruz,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/delaes,Delães,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/esmeriz-e-cabecudos,Esmeriz e Cabeçudos,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/fradelos,Fradelos,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/gaviao,Gavião,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/gondifelos-cavaloes-e-outiz,"Gondifelos, Cavalões e Outiz",parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/joane,Joane,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/landim,Landim,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/lemenhe-mouquim-e-jesufrei,"Lemenhe, Mouquim e Jesufrei",parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/louro,Louro,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/lousado,Lousado,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/mogege,Mogege,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/nine,Nine,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/oliveira-santa-maria-,Oliveira (Santa Maria),parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/oliveira-sao-mateus-,Oliveira (São Mateus),parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/pedome,Pedome,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/pousada-de-saramagos,Pousada de Saramagos,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/requiao,Requião,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/riba-de-ave,Riba de Ave,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/ribeirao,Ribeirão,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/ruivaes-e-novais,Ruivães e Novais,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/seide,Seide,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/vale-sao-cosme--telhado-e-portela,"Vale (São Cosme), Telhado e Portela",parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/vale-sao-martinho-,Vale (São Martinho),parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/vermoim,Vermoim,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/vila-nova-de-famalicao-e-calendario,Vila Nova de Famalicão e Calendário,parish,[]
braga,vila-nova-de-famalicao,braga/vila-nova-de-famalicao/vilarinho-das-cambas,Vilarinho das Cambas,parish,[]
braga,vila-verde,braga/vila-verde,Vila Verde,council,[]
braga,vila-verde,braga/vila-verde/aboim-da-nobrega-e-gondomar,Aboim da Nóbrega e Gondomar,parish,[]
braga,vila-verde,braga/vila-verde/atiaes,Atiães,parish,[]
braga,vila-verde,braga/vila-verde/cabanelas,Cabanelas,parish,[]
braga,vila-verde,braga/vila-verde/carreiras-sao-miguel-e-carreiras-santiago-,Carreiras (São Miguel) e Carreiras (Santiago),parish,[]
braga,vila-verde,braga/vila-verde/cervaes,Cervães,parish,[]
braga,vila-verde,braga/vila-verde/coucieiro,Coucieiro,parish,[]
braga,vila-verde,braga/vila-verde/dossaos,Dossãos,parish,[]
braga,vila-verde,braga/vila-verde/escariz-sao-mamede-e-escariz-sao-martinho-,Escariz (São Mamede) e Escariz (São Martinho),parish,[]
